hours,episodes,title,author,lang,feed,apple_url,site
52.0,235,Góc khuất Việt Nam,RFA,vi,https://feeds.acast.com/public/shows/66c4c06dc297ce076de5b7ec,https://podcasts.apple.com/us/podcast/g%C3%B3c-khu%E1%BA%A5t-vi%E1%BB%87t-nam/id1571745841?uo=4,https://www.rfa.org/vietnamese/podcasts/
52.0,75,Thư Viện Thiên Văn,Nguyễn Ngọc Lam,vi,https://anchor.fm/s/103359d9c/podcast/rss,https://podcasts.apple.com/us/podcast/th%C6%B0-vi%E1%BB%87n-thi%C3%AAn-v%C4%83n/id1806155104?uo=4,https://podcasters.spotify.com/pod/show/nguyn-ngc-lam
51.58,100,tkp.mediafim - không giới hạn,tkp.mediafim4k - không giới hạn,vi,https://anchor.fm/s/b910f2d4/podcast/rss,https://podcasts.apple.com/vn/podcast/tkp-mediafim-kh%C3%B4ng-gi%E1%BB%9Bi-h%E1%BA%A1n/id1645776617?uo=4,https://youtube.com/@tkpmediafim4k?si=IzDsBpJ1ukgjnUfB
51.55,103,Truyện Ma Bẻ Lái,Ma Truyện,vi,https://anchor.fm/s/77849690/podcast/rss,https://podcasts.apple.com/us/podcast/truy%E1%BB%87n-ma-b%E1%BA%BB-l%C3%A1i/id1598781555?uo=4,https://machuteam.vn/
51.36,64,"KÊNH TỬ VI - kênh truyện tâm linh, tử vi của người Việt",Kênh Tử Vi,vi,https://anchor.fm/s/319a9fa8/podcast/rss,https://podcasts.apple.com/vn/podcast/k%C3%AAnh-t%E1%BB%AD-vi-k%C3%AAnh-truy%E1%BB%87n-t%C3%A2m-linh-t%E1%BB%AD-vi-c%E1%BB%A7a-ng%C6%B0%E1%BB%9Di-vi%E1%BB%87t/id1528591535?uo=4,https://podcasters.spotify.com/pod/show/kenh-tu-vi-podcast
51.34,338,Blog Tiền Số Podcast,Blog Tiền Số,vi,https://anchor.fm/s/7edd4cac/podcast/rss,https://podcasts.apple.com/vn/podcast/blog-ti%E1%BB%81n-s%E1%BB%91-podcast/id1608763120?uo=4,https://blogtienso.net/
50.83,189,Chuyện Việt Nam,SBS,vi,https://feeds.sbs.com.au/viet-nam-tuan-qua,https://podcasts.apple.com/us/podcast/chuy%E1%BB%87n-vi%E1%BB%87t-nam/id1783022634?uo=4,https://www.sbs.com.au/language/vietnamese/vi/podcast/viet-nam-tuan-qua
50.73,163,MCV Network,MCV Network,vi,https://anchor.fm/s/87d6f4ac/podcast/rss,https://podcasts.apple.com/us/podcast/mcv-network/id1613096721?uo=4,https://podcasters.spotify.com/pod/show/mcv-network
50.7,90,Mặt Trời Nhỏ Xíu,Mặt Trời Nhỏ Xíu,vi,https://anchor.fm/s/68c71e5c/podcast/rss,https://podcasts.apple.com/us/podcast/m%E1%BA%B7t-tr%E1%BB%9Di-nh%E1%BB%8F-x%C3%ADu/id1585270736?uo=4,https://podcasters.spotify.com/pod/show/mt-tri-nh-xu
50.51,50,Hội Thánh Tin Lành Logos,Mục Sư: Nguyễn Đăng Thướng,vi,https://anchor.fm/s/e6c8fd98/podcast/rss,https://podcasts.apple.com/vn/podcast/h%E1%BB%99i-th%C3%A1nh-tin-l%C3%A0nh-logos/id1701057005?uo=4,https://podcasters.spotify.com/pod/show/nguyendangthuong
49.84,184,Dễ ngủ,Nguyễn Hồ Ngọc Hân,vi,https://anchor.fm/s/619805c4/podcast/rss,https://podcasts.apple.com/us/podcast/d%E1%BB%85-ng%E1%BB%A7/id1574987286?uo=4,https://dengu690664532.wordpress.com/
49.09,53,Lữ khách vui - Lm.Vui Chứng Nhân,Quy Tran,vi,https://anchor.fm/s/da9b9238/podcast/rss,https://podcasts.apple.com/us/podcast/l%E1%BB%AF-kh%C3%A1ch-vui-lm-vui-ch%E1%BB%A9ng-nh%C3%A2n/id1688914682?uo=4,https://lukhachvui.com
49.04,70,Học Kinh Thánh Từng Chương,MTHĐ,vi,https://anchor.fm/s/718fb6fc/podcast/rss,https://podcasts.apple.com/vn/podcast/h%E1%BB%8Dc-kinh-th%C3%A1nh-t%E1%BB%ABng-ch%C6%B0%C6%A1ng/id1621839431?uo=4,https://podcasters.spotify.com/pod/show/sang-the-ky
48.52,44,Lớp học chuyên đề,Mật ngọt,vi,https://anchor.fm/s/eb5a5460/podcast/rss,https://podcasts.apple.com/us/podcast/l%E1%BB%9Bp-h%E1%BB%8Dc-chuy%C3%AAn-%C4%91%E1%BB%81/id1712429699?uo=4,https://bkwsuvn.com/
47.95,289,Truyện của Bà Ngoại,Truyện của Bà Ngoại,vi,https://anchor.fm/s/101cf84f4/podcast/rss,https://podcasts.apple.com/us/podcast/truy%E1%BB%87n-c%E1%BB%A7a-b%C3%A0-ngo%E1%BA%A1i/id1799354095?uo=4,https://podcasters.spotify.com/pod/show/truyen-cua-ba-ngoai
47.9,13,Nghe để ngủ ngon 💤,UnionStar Records,vi,https://anchor.fm/s/eed22924/podcast/rss,https://podcasts.apple.com/us/podcast/nghe-%C4%91%E1%BB%83-ng%E1%BB%A7-ngon/id1734112712?uo=4,https://podcasters.spotify.com/pod/show/ambientsleep
47.85,46,The Runaways - A Vietnamese Dungeons and Dragons Podcast,Vietnamese Dungeons and Dragons,vi,https://anchor.fm/s/661dbf80/podcast/rss,https://podcasts.apple.com/vn/podcast/the-runaways-a-vietnamese-dungeons-and-dragons-podcast/id1581924569?uo=4,https://podcasters.spotify.com/pod/show/vietnamese-dungeons-and-dragons
47.58,120,THƯ VIỆN NGUYỄN ĐÌNH CHIỂU VĨNH LONG,Thư viện Nguyễn Đình Chiểu Vĩnh Long,vi,https://anchor.fm/s/5ea86ad4/podcast/rss,https://podcasts.apple.com/vn/podcast/th%C6%B0-vi%E1%BB%87n-nguy%E1%BB%85n-%C4%91%C3%ACnh-chi%E1%BB%83u-v%C4%A9nh-long/id1571545623?uo=4,https://thuvientinh.vinhlong.gov.vn/portal/wpthuvientinh/thuvientinh/page/index.cpx
47.52,90,Làn,Duong Thuy Dung,vi,https://anchor.fm/s/6fd62850/podcast/rss,https://podcasts.apple.com/us/podcast/l%C3%A0n/id1661535989?uo=4,https://www.facebook.com/duongthuydung0810?mibextid=LQQJ4d
47.47,96,Đế Chế - Kinh Doanh Tại Châu Á,1UpMedia,vi,https://anchor.fm/s/e4d0093c/podcast/rss,https://podcasts.apple.com/vn/podcast/%C4%91%E1%BA%BF-ch%E1%BA%BF-kinh-doanh-t%E1%BA%A1i-ch%C3%A2u-%C3%A1/id1697424977?uo=4,https://podcasters.spotify.com/pod/show/vnempires
47.35,198,🩵 Diệp Tít Thủ Thỉ Cùng Con 🩵,Diệp Tít,vi,https://anchor.fm/s/ff63e32c/podcast/rss,https://podcasts.apple.com/us/podcast/di%E1%BB%87p-t%C3%ADt-th%E1%BB%A7-th%E1%BB%89-c%C3%B9ng-con/id1794261600?uo=4,https://podcasters.spotify.com/pod/show/dieptitthuthicungcon
47.33,239,Đọc sách cùng Mẹ Bambi,Mẹ Bambi,vi,https://anchor.fm/s/f8baf4ac/podcast/rss,https://podcasts.apple.com/vn/podcast/%C4%91%E1%BB%8Dc-s%C3%A1ch-c%C3%B9ng-m%E1%BA%B9-bambi/id1757094542?uo=4,https://podcasters.spotify.com/pod/show/me-bambi
47.1,57,the finding audio,"Yenly, Duy Tin",vi-vi,https://anchor.fm/s/72b86178/podcast/rss,https://podcasts.apple.com/us/podcast/the-finding-audio/id1552145738?uo=4,https://thefindingaudio.podbean.com
46.13,33,Oddly normal,Van Nguyen,vi,https://feeds.simplecast.com/AfGWUmjw,https://podcasts.apple.com/us/podcast/oddly-normal/id1509630718?uo=4,https://oddly-podcast.com/
46.07,103,Anh Le's Free Talk,Anh Le,vi,https://anchor.fm/s/11e7ff20/podcast/rss,https://podcasts.apple.com/vn/podcast/anh-les-free-talk/id1492876509?uo=4,https://podcasters.spotify.com/pod/show/anhlefreetalk
45.5,512,Hà Nội tin mỗi chiều | Podcast | Đài Hà Nội,Hà Nội tin mỗi chiều | Đài Hà Nội,vi,https://anchor.fm/s/fc5367d4/podcast/rss,https://podcasts.apple.com/us/podcast/h%C3%A0-n%E1%BB%99i-tin-m%E1%BB%97i-chi%E1%BB%81u-podcast-%C4%91%C3%A0i-h%C3%A0-n%E1%BB%99i/id1702661554?uo=4,https://hanoionline.vn
45.46,88,Nu DOP Radio,Nu DOP,vi,https://anchor.fm/s/5c2f554c/podcast/rss,https://podcasts.apple.com/us/podcast/nu-dop-radio/id1568886889?uo=4,https://nudopradio.com
45.39,157,Tài Chính & Kinh Doanh,Tài Chính & Kinh Doanh,vi,https://anchor.fm/s/6a069144/podcast/rss,https://podcasts.apple.com/vn/podcast/t%C3%A0i-ch%C3%ADnh-kinh-doanh/id1584475982?uo=4,https://afacapital.vn/
44.99,28,Sy's Audio Book,SN Robert,vi,https://anchor.fm/s/9ab9ac90/podcast/rss,https://podcasts.apple.com/us/podcast/sys-audio-book/id1635106717?uo=4,https://podcasters.spotify.com/pod/show/sn-robert
44.87,150,ROXound by ROX Group,ROX Group,vi,https://anchor.fm/s/f38ec1c0/podcast/rss,https://podcasts.apple.com/us/podcast/roxound-by-rox-group/id1751463402?uo=4,Https://rox.vn
44.69,274,Đời Sale Logistics,Đời Sale Logistics,vi,https://anchor.fm/s/1054c3e74/podcast/rss,https://podcasts.apple.com/us/podcast/%C4%91%E1%BB%9Di-sale-logistics/id1846011939?uo=4,https://podcasters.spotify.com/pod/show/i-sale-logistics
44.59,197,Tâm Sự Nghề Làm Mẹ,Tâm Miu,vi,https://anchor.fm/s/5fddbb34/podcast/rss,https://podcasts.apple.com/us/podcast/t%C3%A2m-s%E1%BB%B1-ngh%E1%BB%81-l%C3%A0m-m%E1%BA%B9/id1534231674?uo=4,https://www.tammiu.com
44.58,41,EduStation,Vietcetera,vi,https://anchor.fm/s/1035de3c4/podcast/rss,https://podcasts.apple.com/us/podcast/edustation/id1596899375?uo=4,https://vietcetera.com
44.57,60,Phát Triển Bản Thân,Fonos,vi,https://feeds.transistor.fm/phat-tri-n-b-n-than,https://podcasts.apple.com/us/podcast/ph%C3%A1t-tri%E1%BB%83n-b%E1%BA%A3n-th%C3%A2n/id1573353804?uo=4,https://fonos.vn
44.46,76,Wealth-Being,VIETSUCCESS,vi,https://anchor.fm/s/e837c5b0/podcast/rss,https://podcasts.apple.com/us/podcast/wealth-being/id1713507657?uo=4,https://podcasters.spotify.com/pod/show/vietsuccess-podcast9
44.42,60,Gánh Xiếc - Bênh vực tự kỷ,Gánh Xiếc,vi,https://anchor.fm/s/7a3ae77c/podcast/rss,https://podcasts.apple.com/vn/podcast/g%C3%A1nh-xi%E1%BA%BFc-b%C3%AAnh-v%E1%BB%B1c-t%E1%BB%B1-k%E1%BB%B7/id1612224059?uo=4,https://ganhxiecnhaju.org
44.42,66,Spring Weed Podcast | The Gaianus Podcast,一卷 Nhất Quyển,vi,https://feeds.soundon.fm/podcasts/7673dc72-fb49-4b29-92b4-c48fc849595e.xml,https://podcasts.apple.com/vn/podcast/spring-weed-podcast-the-gaianus-podcast/id1619520383?uo=4,https://sites.google.com/view/springweed/
44.34,69,Đời không Đề - life is no title.,reddyonduty,vi,https://anchor.fm/s/825d6e70/podcast/rss,https://podcasts.apple.com/us/podcast/%C4%91%E1%BB%9Di-kh%C3%B4ng-%C4%91%E1%BB%81-life-is-no-title/id1608869790?uo=4,https://beacons.ai/reddyonduty
44.25,12,Góc Sách Nói,Nguyen Thanh Canh,vi,https://anchor.fm/s/f97c4a6c/podcast/rss,https://podcasts.apple.com/us/podcast/g%C3%B3c-s%C3%A1ch-n%C3%B3i/id1760685921?uo=4,https://podcasters.spotify.com/pod/show/thanhcanh
43.8,9,Trạm Chữa Lành - Healing Station,Mỹ Hạnh,vi,https://anchor.fm/s/6978cb20/podcast/rss,https://podcasts.apple.com/us/podcast/tr%E1%BA%A1m-ch%E1%BB%AFa-l%C3%A0nh-healing-station/id1584865580?uo=4,https://open.spotify.com/show/3rE5FaaVBNO4NU1KVPcs0w?si=3b71e6c3bbcd467b
43.72,331,Tinh tế Podcast Daily,Tinh tế,vi,https://anchor.fm/s/216ae00c/podcast/rss,https://podcasts.apple.com/us/podcast/tinh-t%E1%BA%BF-podcast-daily/id1515230764?uo=4,https://tinhte.vn
43.01,52,unlock fm,unlock fm,vi,https://anchor.fm/s/dec5d06c/podcast/rss,https://podcasts.apple.com/us/podcast/unlock-fm/id1492577897?uo=4,https://unlockfm.com
42.83,421,TU THÂN - NỖ LỰC ĐỂ BẢN THÂN TỐT HƠN MỖI NGÀY!,Tu Thân,vi,https://anchor.fm/s/4dcf97a0/podcast/rss,https://podcasts.apple.com/us/podcast/tu-th%C3%A2n-n%E1%BB%97-l%E1%BB%B1c-%C4%91%E1%BB%83-b%E1%BA%A3n-th%C3%A2n-t%E1%BB%91t-h%C6%A1n-m%E1%BB%97i-ng%C3%A0y/id1554823389?uo=4,http://quangcaoytb.com/
42.7,28,Kinh Địa Tạng Huyền Nghĩa,Namo A Di Đà Phật,vi,https://anchor.fm/s/907351dc/podcast/rss,https://podcasts.apple.com/us/podcast/kinh-%C4%91%E1%BB%8Ba-t%E1%BA%A1ng-huy%E1%BB%81n-ngh%C4%A9a/id1675629703?uo=4,https://podcasters.spotify.com/pod/show/namo-a-di--pht
42.54,100,Suối Đạo Vô Vi,Lương Sĩ Hằng - Vĩ Kiên,vi,https://feed.podbean.com/suoidaovovi/feed.xml,https://podcasts.apple.com/us/podcast/su%E1%BB%91i-%C4%91%E1%BA%A1o-v%C3%B4-vi/id1457392174?uo=4,https://suoidaovovi.podbean.com
42.08,216,Phạm Ngọc Anh,Phạm Ngọc Anh,vi,https://anchor.fm/s/224fc870/podcast/rss,https://podcasts.apple.com/vn/podcast/ph%E1%BA%A1m-ng%E1%BB%8Dc-anh/id1514376271?uo=4,https://phamngocanh.com/
41.86,216,Tuan Anh Podcast,Le Tuan Anh,vi,https://anchor.fm/s/1a69d614/podcast/rss,https://podcasts.apple.com/vn/podcast/tuan-anh-podcast/id1505986740?uo=4,https://anhtuanle.com/
41.75,68,Romanista Việt Nam Podcast,Khoa Ho,vi,https://anchor.fm/s/2c453914/podcast/rss,https://podcasts.apple.com/vn/podcast/romanista-vi%E1%BB%87t-nam-podcast/id1528068348?uo=4,https://podcasters.spotify.com/pod/show/romanista-vietnam
41.49,146,"Blog tôi viết, tôi tâm sự",Thanh Lê,vi,https://anchor.fm/s/4da8eba0/podcast/rss,https://podcasts.apple.com/vn/podcast/blog-t%C3%B4i-vi%E1%BA%BFt-t%C3%B4i-t%C3%A2m-s%E1%BB%B1/id1555109301?uo=4,https://blogtoiviettoitamsu.blogspot.com/
41.46,109,"Từ ngữ của Đời sống, Tin tốt và Sách Phúc Âm bài hát／Ngôn ngữ của nhóm chính ở Việt Nam.(Words of Life, Good news and Gospel songs / Languages of the main groups in Vietnam.)",Tze-John Liu,vi,https://vietnamgoodnews.podomatic.com/rss2.xml,https://podcasts.apple.com/vn/podcast/t%E1%BB%AB-ng%E1%BB%AF-c%E1%BB%A7a-%C4%91%E1%BB%9Di-s%E1%BB%91ng-tin-t%E1%BB%91t-v%C3%A0-s%C3%A1ch-ph%C3%BAc-%C3%A2m-b%C3%A0i-h%C3%A1t/id1696481127?uo=4,https://www.podomatic.com/podcasts/vietnamgoodnews
41.4,53,Đây /Không/ Phải là Podcast,Tín Nguyễn,vi,https://anchor.fm/s/4d2d5fe4/podcast/rss,https://podcasts.apple.com/vn/podcast/%C4%91%C3%A2y-kh%C3%B4ng-ph%E1%BA%A3i-l%C3%A0-podcast/id1554239482?uo=4,https://www.facebook.com/Thisisnotafashionpage
41.3,7,Sơn Tùng và kho Audiobook,Phạm Nguyễn Sơn Tùng,vi,https://anchor.fm/s/570e76c4/podcast/rss,https://podcasts.apple.com/us/podcast/s%C6%A1n-t%C3%B9ng-v%C3%A0-kho-audiobook/id1597600841?uo=4,https://www.youtube.com/channel/UC9pL8Nikj3OP1bm2xWix_4w
41.27,107,FYE Radio,FYE Radio,vi,https://anchor.fm/s/5a8909e0/podcast/rss,https://podcasts.apple.com/vn/podcast/fye-radio/id1567014278?uo=4,https://fye.org.vn
41.26,363,RACCON,RACCON,vi,https://anchor.fm/s/1096867f8/podcast/rss,https://podcasts.apple.com/us/podcast/raccon/id1840423190?uo=4,https://codehtht.com/
41.15,121,Cùng Huỳnh Làm Mẹ,Huỳnh Bùi,vi,https://anchor.fm/s/6f6ab8cc/podcast/rss,https://podcasts.apple.com/vn/podcast/c%C3%B9ng-hu%E1%BB%B3nh-l%C3%A0m-m%E1%BA%B9/id1585951863?uo=4,https://www.huynhbuicoaching.com
41.12,510,SEO Agency Việt Nam - SEO Marketing Tổng Thể,SEO Marketing Mentor,vi,https://anchor.fm/s/d6110acc/podcast/rss,https://podcasts.apple.com/us/podcast/seo-agency-vi%E1%BB%87t-nam-seo-marketing-t%E1%BB%95ng-th%E1%BB%83/id1660429185?uo=4,https://seomentorvietnam.vn/
40.89,70,Học Kinh Thánh từng chương,Cac Quan Xet,vi,https://anchor.fm/s/726e81c0/podcast/rss,https://podcasts.apple.com/us/podcast/h%E1%BB%8Dc-kinh-th%C3%A1nh-t%E1%BB%ABng-ch%C6%B0%C6%A1ng/id1621840084?uo=4,https://podcasters.spotify.com/pod/show/cac-quan-xet
40.54,192,Truyện cổ tích cho Bé,An Nguyen,vi,https://anchor.fm/s/10411e568/podcast/rss,https://podcasts.apple.com/us/podcast/truy%E1%BB%87n-c%E1%BB%95-t%C3%ADch-cho-b%C3%A9/id1810422798?uo=4,https://podcasters.spotify.com/pod/show/liam0968
40.39,90,Bình thường hoá,Vanesa,vi,https://anchor.fm/s/80cb4870/podcast/rss,https://podcasts.apple.com/us/podcast/b%C3%ACnh-th%C6%B0%E1%BB%9Dng-ho%C3%A1/id1672776215?uo=4,https://podcasters.spotify.com/pod/show/fleur.dutch
39.9,176,Hằng Hóm Hỉnh,hanghomhinhvlog,vi,https://anchor.fm/s/61464220/podcast/rss,https://podcasts.apple.com/vn/podcast/h%E1%BA%B1ng-h%C3%B3m-h%E1%BB%89nh/id1573964968?uo=4,https://hanghomhinh.com/
39.39,56,Nguy Cơ talkshow,VnExpress X S-World,vi,https://anchor.fm/s/556e6838/podcast/rss,https://podcasts.apple.com/us/podcast/nguy-c%C6%A1-talkshow/id1562417157?uo=4,https://podcasters.spotify.com/pod/show/nguycotalkshow
39.34,47,Small Talk With Nhi,Nhi Nguyễn,vi,https://anchor.fm/s/6351a3ac/podcast/rss,https://podcasts.apple.com/vn/podcast/small-talk-with-nhi/id1562567249?uo=4,https://nhirighthere.com
39.17,114,Cô Hai Podcast,Cô Hai,vi,https://anchor.fm/s/6546d394/podcast/rss,https://podcasts.apple.com/us/podcast/c%C3%B4-hai-podcast/id1802843186?uo=4,https://cohaipodcast.com
39.13,47,Gen Z Stories,Huỳnh Hữu Tài,vi,https://anchor.fm/s/941b210c/podcast/rss,https://podcasts.apple.com/vn/podcast/gen-z-stories/id1623330579?uo=4,https://wetransform.vn
39.07,100,VĂN NGHỆ CUỐI TUẦN,CRI,km,https://feed.kroraina.com.cn/api/channel/rss/63734472048d1b405d13d5d0.xml,https://podcasts.apple.com/us/podcast/v%C4%83n-ngh%C3%AA-cu%C3%B4-i-tu%C3%A2-n/id842342627?uo=4,
38.97,105,Sunhuyn Podcast,Sunhuyn,vi,https://anchor.fm/s/63606950/podcast/rss,https://podcasts.apple.com/us/podcast/sunhuyn-podcast/id1578099847?uo=4,http://sunhuyn.vn
38.82,21,"Những Vụ Án Kỳ Bí --Trinh thám, Kinh dị",PPcv,vi,https://anchor.fm/s/113a7600c/podcast/rss,https://podcasts.apple.com/us/podcast/nh%E1%BB%AFng-v%E1%BB%A5-%C3%A1n-k%E1%BB%B3-b%C3%AD-trinh-th%C3%A1m-kinh-d%E1%BB%8B/id1896937951?uo=4,https://podcasters.spotify.com/pod/show/fbi-united-states86
38.8,45,#kndnmidnight - Pyjama party Podcast,reddyonduty,vi,https://anchor.fm/s/d23447c0/podcast/rss,https://podcasts.apple.com/us/podcast/kndnmidnight-pyjama-party-podcast/id1657904291?uo=4,https://www.instagram.com/weare.inyoursight/
38.68,90,Chanh Mơ Đọc Truyện,LÉMON,vi,https://anchor.fm/s/76e29458/podcast/rss,https://podcasts.apple.com/us/podcast/chanh-m%C6%A1-%C4%91%E1%BB%8Dc-truy%E1%BB%87n/id1642906262?uo=4,https://lemonadeblogger22.wixsite.com/website
38.56,231,Vì sao thế nhỉ!,Vì sao thế nhỉ!,vi,https://anchor.fm/s/8453cddc/podcast/rss,https://podcasts.apple.com/us/podcast/v%C3%AC-sao-th%E1%BA%BF-nh%E1%BB%89/id1611114706?uo=4,https://visaothenhi.wordpress.com/
38.26,43,Pháp Âm Phật Giáo Hòa Hảo,Van Cong Hung,vi,https://anchor.fm/s/68702840/podcast/rss,https://podcasts.apple.com/vn/podcast/ph%C3%A1p-%C3%A2m-ph%E1%BA%ADt-gi%C3%A1o-h%C3%B2a-h%E1%BA%A3o/id1583944510?uo=4,https://vanconghung.com
38.25,192,Da liễu và Sức khoẻ,Nhóm radio podcast - Bệnh viện Da liễu Trung ương,vi,https://anchor.fm/s/48a12f78/podcast/rss,https://podcasts.apple.com/us/podcast/da-li%E1%BB%85u-v%C3%A0-s%E1%BB%A9c-kho%E1%BA%BB/id1552935048?uo=4,Hoivaynen.vn
38.19,36,Nghĩ Gì Nói Đó,Như Thùy,vi,https://anchor.fm/s/1ade1ed4/podcast/rss,https://podcasts.apple.com/vn/podcast/ngh%C4%A9-g%C3%AC-n%C3%B3i-%C4%91%C3%B3/id1520176542?uo=4,https://podcasters.spotify.com/pod/show/nghiginoido
38.18,53,Nhịp sống Sài Gòn - VOH,VOH Radio Online,vi,https://anchor.fm/s/1e4f964c/podcast/rss,https://podcasts.apple.com/us/podcast/nh%E1%BB%8Bp-s%E1%BB%91ng-s%C3%A0i-g%C3%B2n-voh/id1511441695?uo=4,https://podcasters.spotify.com/pod/show/nssg
38.14,133,Sách nói (by K),Kristine Nguyen,vi,https://anchor.fm/s/67c9a740/podcast/rss,https://podcasts.apple.com/vn/podcast/s%C3%A1ch-n%C3%B3i-by-k/id1583088865?uo=4,https://podcasters.spotify.com/pod/show/kristine-nguyen6
37.81,125,Việt Nam Tuần Này,RFA,vi,https://feeds.acast.com/public/shows/66c4e7c44bc29b3432041b80,https://podcasts.apple.com/us/podcast/vi%E1%BB%87t-nam-tu%E1%BA%A7n-n%C3%A0y/id1731182745?uo=4,https://www.rfa.org/vietnamese/podcasts/
37.71,140,Tai chinh quoc te cuoi tuan - Weekly financial analysis,Tran Khac Minh,vi,https://anchor.fm/s/4f662df4/podcast/rss,https://podcasts.apple.com/vn/podcast/tai-chinh-quoc-te-cuoi-tuan-weekly-financial-analysis/id1558862307?uo=4,https://www.youtube.com/trankhacminh
37.47,36,Lục Thư,Lục Thư,vi,https://anchor.fm/s/36bdcc08/podcast/rss,https://podcasts.apple.com/vn/podcast/l%E1%BB%A5c-th%C6%B0/id1675443633?uo=4,https://podcasters.spotify.com/pod/show/lucthu00
37.32,336,"Life in Fukuoka ""Vietnamese""",LOVE FM 76.1MHz,ja,https://lovefm.co.jp/podcasts/xml/352/62.xml,https://podcasts.apple.com/vn/podcast/life-in-fukuoka-vietnamese/id1502942407?uo=4,http://lovefm.co.jp/podcasts
37.13,33,Não Mandas Em Mim,Inês Lopes Gonçalves,pt-pt,https://anchor.fm/s/f789cd88/podcast/rss,https://podcasts.apple.com/us/podcast/n%C3%A3o-mandas-em-mim/id1752470431?uo=4,https://podcasters.spotify.com/pod/show/nao-mandas-em-mim
36.71,192,Truyền Hình Invest TV - Kênh Thông Tin Tài Chính Kinh Tế Bất Động Sản,truyenhinhinvesttv,vi,https://anchor.fm/s/5f0cbffc/podcast/rss,https://podcasts.apple.com/us/podcast/truy%E1%BB%81n-h%C3%ACnh-invest-tv-k%C3%AAnh-th%C3%B4ng-tin-t%C3%A0i-ch%C3%ADnh-kinh/id1571994954?uo=4,https://podcasters.spotify.com/pod/show/truyenhinhinvesttv
36.36,112,Trở Về Chính Mình - by Dao Chi Anh,Dao Chi Anh,vi,https://anchor.fm/s/102cd20/podcast/rss,https://podcasts.apple.com/us/podcast/tr%E1%BB%9F-v%E1%BB%81-ch%C3%ADnh-m%C3%ACnh-by-dao-chi-anh/id1270389632?uo=4,https://her.vn/
36.36,24,Phật Pháp Căn Bản,Làng Mai,vi,https://anchor.fm/s/eb2c6050/podcast/rss,https://podcasts.apple.com/us/podcast/ph%E1%BA%ADt-ph%C3%A1p-c%C4%83n-b%E1%BA%A3n/id1711994636?uo=4,https://langmai.org
36.35,122,Cosmic Writer,Hà Minh,vi,https://anchor.fm/s/63340be4/podcast/rss,https://podcasts.apple.com/us/podcast/cosmic-writer/id1596439377?uo=4,https://www.cosmicwriter.co/
36.33,120,Đọc Truyện Đêm Muộn,Liên Chu,vi,https://anchor.fm/s/643655c4/podcast/rss,https://podcasts.apple.com/us/podcast/%C4%91%E1%BB%8Dc-truy%E1%BB%87n-%C4%91%C3%AAm-mu%E1%BB%99n/id1577249649?uo=4,https://podcasters.spotify.com/pod/show/luu00ean-chu
35.71,326,MH Stories,MỸ HẠNH,vi,https://rss.buzzsprout.com/2312410.rss,https://podcasts.apple.com/us/podcast/mh-stories/id1880164184?uo=4,https://www.facebook.com/myhanhbientapvien
35.7,175,HRVN ACADEMY - Blog Nghề Nhân sự,HRVN ACADEMY,vi,https://anchor.fm/s/59946f20/podcast/rss,https://podcasts.apple.com/vn/podcast/hrvn-academy-blog-ngh%E1%BB%81-nh%C3%A2n-s%E1%BB%B1/id1624210996?uo=4,https://www.hrvnacademy.com/
35.51,216,Café PHÁP (Dharma Espresso),Thầy Hằng Trường,en,http://espresso.compassheart.com/caphe.rss,https://podcasts.apple.com/us/podcast/caf%C3%A9-ph%C3%A1p-dharma-espresso/id1347780741?uo=4,http://espresso.compassheart.com
35.33,30,Thanh Loc Than Tam,Thanh Loc Than Tam,vi,https://anchor.fm/s/35a1969c/podcast/rss,https://podcasts.apple.com/vn/podcast/thanh-loc-than-tam/id1531487839?uo=4,https://songchanhniem.com
35.13,162,Lắng Đọng Đêm Về,Lắng Đọng Đêm Về,vi,https://anchor.fm/s/3db1b31c/podcast/rss,https://podcasts.apple.com/us/podcast/l%E1%BA%AFng-%C4%91%E1%BB%8Dng-%C4%91%C3%AAm-v%E1%BB%81/id1538239656?uo=4,https://podcasters.spotify.com/pod/show/lng-ng-m-v
35.13,148,"Ơi, My đây!",MyMyPodcast,vi,https://anchor.fm/s/5ecd2b6c/podcast/rss,https://podcasts.apple.com/vn/podcast/%C6%A1i-my-%C4%91%C3%A2y/id1572181426?uo=4,https://www.facebook.com/diemmy.lam317
35.05,34,Pháp Hỷ,Pháp Hỷ,vi,https://anchor.fm/s/10287b614/podcast/rss,https://podcasts.apple.com/us/podcast/ph%C3%A1p-h%E1%BB%B7/id1802550376?uo=4,https://podcasters.spotify.com/pod/show/php-h
34.97,100,VnExpress Podcasts: Bạn ổn không,VnExpress,vi-vn,https://vnexpress.net/rss/podcast/ban-on-khong.rss,https://podcasts.apple.com/us/podcast/vnexpress-podcasts-b%E1%BA%A1n-%E1%BB%95n-kh%C3%B4ng/id1751444220?uo=4,https://vnexpress.net/vne-go/podcast/ban-on-khong
34.97,61,Sách nói AI,SÁCH NÓI AI,vi,https://anchor.fm/s/101ed6050/podcast/rss,https://podcasts.apple.com/us/podcast/s%C3%A1ch-n%C3%B3i-ai/id1800230029?uo=4,https://podcasters.spotify.com/pod/show/sachnoiai
